"year","workauthorization","country","gender","degree","college","department","major","graddate","status","employer.school","jobtitle.gradprogram","city","state.country","graddegree","useful","dateoffered","dateaccepted","jobfunction","employerindustry","numoffers"
2014,"U.S. Citizen","United States","Female","BS","CIT","Mechanical Engineering","MEG","S14","G","University of California Berkeley","Mechanical Engineering","Berkeley","CA","PhD","","","","","",NA
2014,"U.S. Citizen","United States","Female","BS","CIT","Mechanical Engineering","MEG","S14","G","Carnegie Mellon University","Mechanical Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"Non-US Citizen","China","Female","BS","CIT","Chemical Engineering","CHE","S14","G","Carnegie Mellon University","Master of Information Systems Management","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Female","BS","CIT","Mechanical Engineering","MEG","S14","G","Carnegie Mellon University","Mechanical Engineering","Pittsburgh","PA","MS","Networking","","","","",NA
2014,"U.S. Citizen","Other","Female","BS","CIT","Chemical Engineering","CHE","S14","G","University of Cambridge","Advanced Chemical Engineering","Cambridge","UK","MS","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Chemical Engineering","CHE","S14","G","University of California San Deigo","Bioengineering","San Diego","CA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Female","BS","CIT","Mechanical Engineering","MEG","S14","G","Carnegie Mellon University","Mechanical Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Female","BS","CIT","Mechanical Engineering","MEG","S14","G","Carnegie Mellon University","Mechanical Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"Permanent Resident","United States","Female","BS","CIT","Mechanical Engineering","MEG","S14","G","Carnegie Mellon University","Mechanical Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Mechanical Engineering","MEG","S14","G","Carnegie Mellon University","Mechanical Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"Non-US Citizen","Korea","Male","BS","CIT","Chemical Engineering","CHE","S14","G","Carnegie Mellon University","Chemical Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Chemical Engineering","CHE","S13","G","Northwestern University","Chemical and Biological Engineering","Evanston","IL","PhD","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Mechanical Engineering","MEG","S14","G","Carnegie Mellon University","Mechanical Engineering","Pittsburgh","PA","MS","Networking","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Mechanical Engineering","MEG","S14","G","Carnegie Mellon University","Mechanical Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Chemical Engineering","CHE","S14","G","University of Colorado at Boulder","Chemical Engineering",NA,NA,"PhD","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Mechanical Engineering","MEG","S14","G","Texas A & M University Health Science Center","Medicine",NA,"TX","MD","","","","","",NA
2014,"Permanent Resident","India","Male","BS","CIT","Mechanical Engineering","MEG","F13","G","Carnegie Mellon University","Mechanical Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"Non-US Citizen","Thailand","Female","BS","CIT","Mechanical Engineering","MEG","S14","G","Carnegie Mellon University","Mechanical Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"Non-US Citizen","China","Male","BS","CIT","Civil & Environmental Engineering","CEE","S14","G","Carnegie Mellon University","ETIM","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Mechanical Engineering","MEG","S14","G","Carnegie Mellon University","Mechanical Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"Non-US Citizen","China","Male","BS","CIT","Mechanical Engineering","MEG","S14","G","Carnegie Mellon University","Mechanical Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Materials Science","MSE","S14","G","","",NA,NA,"","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Civil & Environmental Engineering","CIV","S14","G","Carnegie Mellon University","Civil Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"Non-US Citizen","China","Male","BS","CIT","Mechanical Engineering","MEG","S14","G","Carnegie Mellon University","Mechanical Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Mechanical Engineering","MEG","S14","G","Carnegie Mellon University","Mechanical Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Mechanical Engineering","MEG","S14","G","Carnegie Mellon University","Mechanical Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Female","BS","CIT","Mechanical Engineering","MEG","S14","G","Carnegie Mellon University","Mechanical Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"Non-US Citizen","Other","Female","BS","CIT","Chemical Engineering","CHE","S14","G","Swiss Federal Institute of Technology Lausanne","Chemical and Bioengineering","Lausanne","Switzerland","MS","","","","","",NA
2014,"Non-US Citizen","China","Male","BS","CIT","Chemical Engineering","CHE","S14","G","Rice University","Chemical Engineering","Houston","TX","PhD","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Mechanical Engineering","MEG","S14","G","Carnegie Mellon University","Mechanical Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Electrical & Computer Engineering","ECE","S14","G","Carnegie Mellon University","Comuter Science finishing second major","Pittsburgh","PA","BS","","","","","",NA
2014,"Non-US Citizen","Other","Male","BS","CIT","Materials Science","MSE","F13","G","Carnegie Mellon University","Materials Science & Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Female","BS","CIT","Materials Science","MSE","S14","G","Carnegie Mellon University","Biomedical Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Electrical & Computer Engineering","ECE","S14","G","Carnegie Mellon University","Electrical & Computer Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Electrical & Computer Engineering","ECE","S14","G","Carnegie Mellon University","Electrical & Computer Engineering","Silicon Valley","CA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Female","BS","CIT","Materials Science","MSE","S14","G","University of California San Deigo","Material Science","San Diego","CA","PhD","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Electrical & Computer Engineering","ECE","S14","G","Carnegie Mellon University","Electrical & Computer Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"Non-US Citizen","India","Male","BS","CIT","Electrical & Computer Engineering","ECE","F13","G","Carnegie Mellon University","Electrical & Computer Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Electrical & Computer Engineering","ECE","S14","G","Carnegie Mellon University","Electrical & Computer Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Electrical & Computer Engineering","ECE","S14","G","Carnegie Mellon University","Electrical & Computer Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Electrical & Computer Engineering","ECE","S14","G","Massachusetts Institute of Technology ","Astronautical and Aeronautical Engineering ","Cambridge","MA","PhD","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Electrical & Computer Engineering","ECE","S15","G","Carnegie Mellon University","Electrical & Computer Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Female","BS","CIT","Materials Science","MSE","S14","G","Carnegie Mellon University","Biomedical Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Electrical & Computer Engineering","ECE","S14","G","Carnegie Mellon University","Electrical & Computer Engineering","Rwanda",NA,"MS","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Electrical & Computer Engineering","ECE","S14","G","Carnegie Mellon University","Electrical & Computer Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"Non-US Citizen","Thailand","Male","BS","CIT","Electrical & Computer Engineering","ECE","S14","G","Carnegie Mellon University","Electrical & Computer Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Electrical & Computer Engineering","ECE","S14","G","Carnegie Mellon University","Electrical & Computer Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Female","BS","CIT","Materials Science","MSE","S14","G","Carnegie Mellon University","Biomedical Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Female","BS","CIT","Electrical & Computer Engineering","ECE","S14","G","Carnegie Mellon University","Electrical & Computer Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Electrical & Computer Engineering","ECE","S14","G","Carnegie Mellon University","Electrical & Computer Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"Non-US Citizen","China","Male","BS","CIT","Electrical & Computer Engineering","ECE","F13","G","Carnegie Mellon University","Electrical & Computer Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Female","BS","CIT","Materials Science","MSE","S14","G","University of California Irvine","Mechanical Engineering","Irvine","CA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Female","BS","CIT","Materials Science","MSE","S14","G","Sheffield Hallam University","Sports Engineering","Sheffield","UK","MS","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Materials Science","MSE","S14","G","Carnegie Mellon University","Biomedical Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Electrical & Computer Engineering","ECE","S14","G","Carnegie Mellon University","Electrical & Computer Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Electrical & Computer Engineering","ECE","S14","G","Carnegie Mellon University","Electrical & Computer Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Electrical & Computer Engineering","ECE","S15","G","Carnegie Mellon University","Electrical & Computer Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Electrical & Computer Engineering","ECE","S14","G","Carnegie Mellon University","Electrical & Computer Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Electrical & Computer Engineering","ECE","S14","G","Carnegie Mellon University","Electrical & Computer Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Female","BS","CIT","Electrical & Computer Engineering","ECE","F13","G","Carnegie Mellon University","Electrical & Computer Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Electrical & Computer Engineering","ECE","S14","G","Carnegie Mellon University","Electrical & Computer Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Electrical & Computer Engineering","ECE","S15","G","Carnegie Mellon University","Electrical & Computer Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Female","BS","CIT","Electrical & Computer Engineering","ECE","S14","G","Carnegie Mellon University","Electrical & Computer Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"Non-US Citizen","India","Male","BS","CIT","Electrical & Computer Engineering","ECE","S15","G","Carnegie Mellon University","Electrical & Computer Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"Permanent Resident","United States","Male","BS","CIT","Electrical & Computer Engineering","ECE","S14","G","Carnegie Mellon University","Electrical & Computer Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"Non-US Citizen","Singapore","Male","BS","CIT","Electrical & Computer Engineering","ECE","S15","G","Carnegie Mellon University","Electrical & Computer Engineering","Mountain View","CA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Electrical & Computer Engineering","ECE","S14","G","Carnegie Mellon University","Electrical & Computer Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","Malaysia","Male","BS","CIT","Electrical & Computer Engineering","ECE","F13","G","Carnegie Mellon University","Electrical & Computer Engineering","Pittsburgh","PA","MS","","","","","",NA
